2,5,450000,0.093726
2,5,460000,0.093729
2,5,470000,0.093730
2,5,480000,0.093725
2,5,490000,0.093732
2,5,500000,0.093730
2,5,510000,0.109384
2,5,520000,0.109316
2,5,530000,0.109378
2,5,540000,0.109349
2,5,550000,0.109349
2,5,560000,0.109352
2,5,570000,0.124972
2,5,580000,0.124969
2,5,590000,0.124971
2,5,600000,0.140587
2,5,610000,0.140599
2,5,620000,0.140590
2,5,630000,0.140590
2,5,640000,0.140592
2,5,650000,0.140592
2,5,660000,0.140578
2,5,670000,0.156246
2,5,680000,0.140593
2,5,690000,0.156251
2,5,700000,0.171830
2,5,710000,0.171830
2,5,720000,0.171842
2,5,730000,0.171832
2,5,740000,0.156214
2,5,750000,0.171841
2,5,760000,0.171799
2,5,770000,0.171828
2,5,780000,0.187469
2,5,790000,0.171845
2,5,800000,0.187461
2,5,810000,0.187422
2,5,820000,0.187448
2,5,830000,0.203072
2,5,840000,0.218706
2,5,850000,0.218695
2,5,860000,0.203076
2,5,870000,0.218691
2,5,880000,0.203086
2,5,890000,0.218697
2,5,900000,0.218695
2,5,910000,0.218669
2,5,920000,0.234353
2,5,930000,0.234321
2,5,940000,0.249907
2,5,950000,0.249941
2,5,960000,0.234326
2,5,970000,0.238266
2,5,980000,0.249945
2,5,990000,0.249944
2,5,1000000,0.249941
2,6,10000,0.000000
2,6,20000,0.000000
2,6,30000,0.000000
2,6,40000,0.014917
2,6,50000,0.015622
2,6,60000,0.000000
2,6,70000,0.000000
2,6,80000,0.015603
2,6,90000,0.015649
2,6,100000,0.015626
2,6,110000,0.015622
2,6,120000,0.031276
2,6,130000,0.031242
2,6,140000,0.031246
2,6,150000,0.031240
2,6,160000,0.046868
2,6,170000,0.031240
2,6,180000,0.031242
2,6,190000,0.046868
2,6,200000,0.046860
2,6,210000,0.037432
2,6,220000,0.062486
2,6,230000,0.046869
2,6,240000,0.046868
2,6,250000,0.062485
2,6,260000,0.062452
2,6,270000,0.062485
2,6,280000,0.062514
2,6,290000,0.062455
2,6,300000,0.078107
2,6,310000,0.078138
2,6,320000,0.078110
2,6,330000,0.078107
2,6,340000,0.093699
2,6,350000,0.078135
2,6,360000,0.076350
2,6,370000,0.093761
2,6,380000,0.093728
2,6,390000,0.093732
2,6,400000,0.103629
2,6,410000,0.095551
2,6,420000,0.109342
2,6,430000,0.109316
2,6,440000,0.109376
2,6,450000,0.109357
2,6,460000,0.109355
2,6,470000,0.109350
2,6,480000,0.109382
2,6,490000,0.124971
2,6,500000,0.124974
2,6,510000,0.124937
2,6,520000,0.140626
2,6,530000,0.140586
2,6,540000,0.124969
2,6,550000,0.140593
2,6,560000,0.140597
2,6,570000,0.140626
2,6,580000,0.140595
2,6,590000,0.156246
2,6,600000,0.156208
2,6,610000,0.156218
2,6,620000,0.171836
2,6,630000,0.156211
2,6,640000,0.171869
2,6,650000,0.171839
2,6,660000,0.171825
2,6,670000,0.171842
2,6,680000,0.171835
2,6,690000,0.171839
2,6,700000,0.187489
2,6,710000,0.171836
2,6,720000,0.187455
2,6,730000,0.187454
2,6,740000,0.187455
2,6,750000,0.203076
2,6,760000,0.203106
2,6,770000,0.203077
